Area Codes,All Ages
E01005793,"1,602"
E01005795,"1,295"
E01005796,"1,244"
E01005846,"1,680"
E01005847,"1,589"
E01005848,"2,065"
E01005850,"1,760"
E01005792,"1,629"
E01005794,"1,340"
E01005923,"1,529"
E01005931,"1,375"
E01005924,"1,323"
E01005925,"1,453"
E01005926,"1,340"
E01005932,"1,313"
E08000008,"224,119"
E01006053,"1,911"
E01006054,"1,722"
E01006055,"1,385"
E01006057,"1,569"
E01006058,"1,993"
E01006059,"1,392"
E01005938,"1,645"
E01005939,"1,290"
E01005940,"1,422"
E01005955,"1,604"
E01006056,"1,283"
E01006061,"2,449"
E01006062,"2,086"
E01006063,"1,476"
E01005936,"1,582"
E01005937,"1,467"
E01005945,"2,151"
E01005946,"1,650"
E01005947,"1,584"
E01005954,"1,627"
E01005956,"1,374"
E01005957,"1,549"
E01005958,"1,497"
E01005959,"1,890"
E01005933,"1,488"
E01005934,"1,450"
E01005935,"1,531"
E01005949,"1,585"
E01005960,"1,744"
E01005941,"1,975"
E01005942,"1,623"
E01005943,"1,781"
E01005944,"1,541"
E01006060,"1,429"
E01006064,"1,644"
E01006065,"1,422"
E01006066,"1,376"
E01006067,"1,851"
E01006068,"1,643"
E01006069,"1,729"
E01006073,"1,902"
E01005993,"1,400"
E01005995,"1,337"
E01005996,"1,937"
E01005997,"1,512"
E01006000,"1,622"
E01005994,"1,463"
E01005999,"2,127"
E01006002,"1,386"
E01006004,"1,445"
E01006005,"1,374"
E01006007,"1,473"
E01005998,"1,703"
E01006001,"1,465"
E01006003,"1,499"
E01006006,"1,398"
E01005948,"2,156"
E01005950,"2,145"
E01005951,"1,617"
E01005952,"2,374"
E01005953,"2,218"
E01005961,"2,326"
E01005962,"1,388"
E01005968,"1,386"
E01005969,"1,285"
E01006022,"1,791"
E01006023,"1,543"
E01006070,"1,360"
E01006071,"1,579"
E01006072,"1,624"
E01006009,"1,333"
E01006017,"1,412"
E01006018,"1,400"
E01006021,"1,333"
E01006008,"1,508"
E01006010,"1,464"
E01006012,"1,821"
E01006015,"1,335"
E01006016,"1,998"
E01006011,"1,636"
E01006013,"1,316"
E01006014,"1,328"
E01006019,"1,492"
E01006020,"1,561"
E01005963,"1,136"
E01005964,"1,497"
E01005965,"1,385"
E01005966,"1,444"
E01005967,"1,400"
E01006031,"1,691"
E01006032,"1,321"
E01006033,"1,732"
E01006034,"2,202"
E01006035,"2,018"
E01006036,"2,003"
E01005970,"1,388"
E01005972,"1,648"
E01005974,"1,678"
E01005975,"1,573"
E01006024,"1,785"
E01006026,"1,627"
E01006037,"1,514"
E01006038,"1,628"
E01006047,"1,320"
E01006048,"1,524"
E01006049,"1,510"
E01006051,"1,609"
E01005985,"1,545"
E01005987,"1,535"
E01005988,"1,615"
E01005990,"1,347"
E01005991,"1,343"
E01005971,"1,388"
E01005986,"1,211"
E01005989,"1,138"
E01005992,"1,261"
E01005973,"1,363"
E01005976,"1,432"
E01005977,"1,514"
E01005978,"1,335"
E01006025,"1,490"
E01006027,"1,728"
E01006050,"1,807"
E01006052,"1,531"
E01006028,"1,755"
E01006029,"1,915"
E01006030,"1,906"
E01006039,"1,465"
E01006040,"1,873"
E01006041,"1,647"
E01005979,"1,614"
E01005980,"1,469"
E01005981,"1,517"
E01005982,"1,218"
E01005983,"1,543"
E01005984,"1,550"
E01006042,"1,605"
E01006043,"1,506"
E01006044,"1,429"
E01006045,"1,200"
E01006046,"1,509"
E08000009,"235,493"
E01006109,"1,225"
E01006110,"1,767"
E01006111,"1,804"
E01006112,"1,874"
E01006185,"2,343"
E01006188,"1,663"
E01006116,"1,388"
E01006117,"1,693"
E01006118,"1,495"
E01006119,"1,610"
E01006121,"1,520"
E01006141,"1,675"
E01006186,"2,039"
E01006187,"2,567"
E01006189,"2,328"
E01006113,"1,536"
E01006114,"1,751"
E01006115,"1,601"
E01006145,"1,880"
E01006146,"1,773"
E01006122,"1,760"
E01006123,"1,695"
E01006124,"1,405"
E01006128,"1,763"
E01006131,"1,577"
E01006155,"1,574"
E01006157,"1,729"
E01006159,"1,872"
E01006182,"1,538"
E01006183,"1,717"
E01006125,"1,463"
E01006126,"1,757"
E01006127,"1,598"
E01006130,"1,774"
E01006132,"1,560"
E01006156,"1,686"
E01006158,"1,712"
E01006179,"1,766"
E01006184,"1,788"
E01006198,"1,513"
E01006199,"1,683"
E01006200,"1,484"
E01006201,"1,569"
E01006202,"1,397"
E01006120,"1,377"
E01006129,"1,418"
E01006133,"1,440"
E01006197,"1,465"
E01006203,"1,382"
E01006142,"1,786"
E01006143,"1,684"
E01006144,"1,395"
E01006180,"1,872"
E01006181,"1,622"
E01006147,"1,414"
E01006149,"1,595"
E01006150,"1,773"
E01006154,"1,519"
E01006165,"2,110"
E01006166,"1,536"
E01006169,"1,633"
E01006170,"1,555"
E01006171,"1,830"
E01006098,"1,371"
E01006099,"1,339"
E01006164,"1,817"
E01006174,"1,903"
E01006178,"1,943"
E01006097,"1,953"
E01006160,"2,067"
E01006161,"2,292"
E01006162,"1,696"
E01006163,"1,923"
E01006148,"1,814"
E01006151,"1,560"
E01006152,"1,607"
E01006153,"1,548"
E01006172,"1,526"
E01006104,"1,509"
E01006105,"2,212"
E01006106,"1,538"
E01006107,"1,568"
E01006108,"1,805"
E01006102,"1,392"
E01006173,"1,509"
E01006175,"1,664"
E01006176,"1,730"
E01006177,"1,723"
E01006091,"2,766"
E01006092,"1,382"
E01006095,"1,817"
E01006167,"1,655"
E01006168,"1,994"
E01006090,"2,234"
E01006094,"1,549"
E01006096,"1,629"
E01006100,"1,539"
E01006103,"1,635"
E01006101,"1,472"
E01006190,"1,735"
E01006195,"1,808"
E01006196,"1,873"
E01006210,"1,720"
E01006204,"1,599"
E01006206,"1,885"
E01006207,"1,706"
E01006208,"1,637"
E01006211,"1,562"
E01006093,"1,576"
E01006191,"1,551"
E01006192,"1,477"
E01006205,"1,360"
E01006209,"1,637"
E01006078,"2,050"
E01006080,"1,984"
E01006089,"1,819"
E01006193,"1,544"
E01006194,"2,521"
E01006074,"1,703"
E01006075,"2,291"
E01006076,"1,760"
E01006079,"2,305"
E01006087,"1,510"
E01006083,"1,312"
E01006084,"1,806"
E01006088,"1,646"
E01006139,"1,900"
E01006140,"1,786"
E01006077,"1,705"
E01006081,"1,422"
E01006082,"1,624"
E01006085,"1,612"
E01006086,"1,711"
E01006134,"1,552"
E01006135,"1,754"
E01006136,"1,686"
E01006137,"1,447"
E01006138,"1,918"
E08000010,"324,650"
E01006315,"1,149"
E01006316,"1,589"
E01006317,"1,540"
E01006319,"1,395"
E01006229,"1,424"
E01006230,"1,422"
E01006233,"1,440"
E01006237,"1,607"
E01006238,"1,530"
E01006259,"1,275"
E01006312,"1,401"
E01006313,"1,231"
E01006314,"1,798"
E01006318,"1,403"
E01006320,"1,326"
E01006321,"1,680"
E01006231,"1,446"
E01006232,"1,950"
E01006234,"1,182"
E01006235,"1,568"
E01006253,"1,641"
E01006254,"1,599"
E01006255,"1,491"
E01006256,"1,384"
E01006260,"1,531"
E01006370,"1,643"
E01006372,"1,715"
E01006373,"1,495"
E01006374,"1,590"
E01006390,"1,591"
E01006236,"1,523"
E01006388,"1,564"
E01006389,"1,329"
E01006391,"1,653"
E01006257,"1,287"
E01006258,"1,644"
E01006369,"1,697"
E01006371,"1,524"
E01006375,"1,620"
E01006306,"1,591"
E01006307,"1,429"
E01006386,"1,447"
E01006387,"1,518"
E01006392,"1,607"
E01006350,"1,947"
E01006351,"2,237"
E01006357,"2,004"
E01006360,"1,771"
E01006361,"1,743"
E01006356,"1,483"
E01006396,"1,441"
E01006397,"1,044"
E01006398,"1,023"
E01006399,"1,532"
E01006305,"1,884"
E01006308,"1,687"
E01006309,"1,796"
E01006310,"1,685"
E01006311,"1,639"
E01006269,"1,821"
E01006271,"1,680"
E01006272,"1,684"
E01006273,"1,506"
E01006276,"2,253"
E01006353,"1,545"
E01006354,"1,533"
E01006355,"1,538"
E01006358,"2,202"
E01006359,"1,493"
E01006349,"1,947"
E01006352,"1,959"
E01006404,"1,822"
E01006405,"1,471"
E01006411,"1,628"
E01006270,"1,567"
E01006274,"1,536"
E01006275,"1,616"
E01006277,"1,824"
E01006286,"1,374"
E01006239,"2,096"
E01006240,"1,545"
E01006241,"1,992"
E01006287,"1,201"
E01006289,"1,843"
E01006362,"1,755"
E01006363,"1,527"
E01006364,"2,058"
E01006365,"2,226"
E01006366,"1,782"
E01006367,"1,708"
E01006368,"1,788"
E01006278,"1,693"
E01006279,"1,636"
E01006280,"1,396"
E01006281,"1,688"
E01006285,"1,819"
E01006406,"1,429"
E01006407,"1,455"
E01006408,"1,683"
E01006409,"1,365"
E01006410,"1,374"
E01006393,"1,403"
E01006394,"1,570"
E01006395,"2,692"
E01006400,"1,801"
E01006401,"1,459"
E01006402,"1,146"
E01006403,"1,716"
E01006290,"1,429"
E01006291,"1,486"
E01006292,"1,565"
E01006293,"1,708"
E01006242,"1,703"
E01006243,"2,073"
E01006244,"1,590"
E01006245,"2,581"
E01006213,"1,685"
E01006215,"1,707"
E01006217,"2,488"
E01006218,"2,120"
E01006219,"1,216"
E01006288,"1,860"
E01006294,"1,867"
E01006295,"1,612"
E01006377,"1,758"
E01006378,"1,325"
E01006212,"1,447"
E01006214,"1,460"
E01006216,"2,241"
E01006322,"1,616"
E01006329,"1,687"
E01006282,"1,788"
E01006283,"1,527"
E01006284,"1,578"
E01006336,"1,772"
E01006337,"1,579"
E01006376,"1,791"
E01006381,"2,092"
E01006382,"1,337"
E01006383,"1,668"
E01006384,"1,410"
E01006250,"1,692"
E01006251,"1,517"
E01006379,"1,472"
E01006380,"1,683"
E01006385,"1,462"
E01006328,"1,384"
E01006333,"1,887"
E01006334,"1,666"
E01006338,"1,643"
E01006248,"1,594"
E01006249,"1,602"
E01006330,"1,541"
E01006331,"1,589"
E01006332,"2,097"
E01006262,"1,599"
E01006263,"1,553"
E01006266,"1,346"
E01006267,"1,595"
E01006268,"1,770"
E01006323,"1,510"
E01006324,"1,332"
E01006325,"1,585"
E01006326,"1,345"
E01006327,"1,751"
E01006246,"1,571"
E01006247,"1,335"
E01006252,"1,455"
E01006297,"1,733"
E01006335,"1,636"
E01006220,"1,844"
E01006221,"1,564"
E01006222,"1,560"
E01006224,"1,497"
E01006226,"1,785"
E01006223,"1,567"
E01006225,"1,548"
E01006261,"1,537"
E01006264,"1,297"
E01006265,"1,456"
E01006296,"1,604"
E01006298,"1,441"
E01006299,"2,042"
E01006300,"1,375"
E01006301,"1,512"
E01006227,"1,550"
E01006228,"1,831"
E01006342,"1,567"
E01006344,"1,532"
E01006346,"2,179"
E01006339,"1,315"
E01006340,"1,451"
E01006343,"1,713"
E01006345,"1,445"
E01006348,"1,737"
E01006302,"1,660"
E01006303,"1,374"
E01006304,"1,525"
E01006341,"1,562"
E01006347,"1,639"
E07000117,"87,705"
E01024859,"1,423"
E01024861,"1,103"
E01024862,"1,452"
E01024891,"1,868"
E01024892,"1,420"
E01024894,"1,452"
E01024893,"1,602"
E01024896,"1,256"
E01024897,"1,381"
E01024898,"1,593"
E01024856,"1,705"
E01024875,"1,643"
E01024876,"1,506"
E01024877,"1,656"
E01024878,"1,783"
E01024895,"1,484"
E01024883,"1,463"
E01024884,"1,584"
E01024885,"1,727"
E01024886,"1,382"
E01024889,"1,244"
E01024890,"1,522"
E01024879,"1,327"
E01024880,"1,508"
E01024912,"1,317"
E01024913,"1,248"
E01024914,"1,366"
E01024881,"1,455"
E01024882,"1,413"
E01024902,"1,537"
E01024911,"1,722"
E01024855,"1,433"
E01024857,"1,608"
E01024858,"1,347"
E01024864,"1,496"
E01024863,"1,449"
E01024865,"1,429"
E01024866,"1,640"
E01024867,"1,420"
E01024860,"1,350"
E01024868,"1,200"
E01024869,"1,365"
E01024870,"1,134"
E01024872,"1,406"
E01024899,"1,574"
E01024900,"1,741"
E01024907,"1,187"
E01024908,"1,255"
E01024909,"1,591"
E01024874,"1,088"
E01024887,"1,462"
E01024888,"1,650"
E01024901,"1,695"
E01024904,"1,652"
E01024906,"1,892"
E01024910,"1,385"
E01024871,"1,360"
E01024873,"1,318"
E01024903,"1,260"
E01024905,"1,176"
E07000118,"115,772"
E01024951,"1,230"
E01024952,"1,367"
E01024953,"1,368"
E01024954,"1,628"
E01024921,"2,006"
E01024978,"1,329"
E01024979,"1,382"
E01024980,"1,438"
E01024946,"1,168"
E01024947,"1,349"
E01024955,"1,466"
E01024956,"1,533"
E01024957,"2,009"
E01024958,"1,369"
E01024948,"1,631"
E01024949,"3,343"
E01024950,"1,438"
E01024977,"2,436"
E01024967,"1,198"
E01024968,"2,047"
E01024969,"1,285"
E01024970,"1,300"
E01024971,"1,241"
E01024972,"1,142"
E01024929,"1,267"
E01024930,"1,461"
E01024931,"1,455"
E01024932,993
E01024933,"1,222"
E01024937,"1,473"
E01024964,"1,578"
E01024974,"1,561"
E01024975,"3,274"
E01024976,"1,695"
E01024919,"5,109"
E01024920,"1,944"
E01024934,"1,574"
E01024935,"1,356"
E01024925,"1,744"
E01024926,"2,361"
E01024927,"1,741"
E01024928,"1,445"
E01024936,"1,595"
E01024938,"2,058"
E01024939,"2,087"
E01024940,"1,931"
E01024941,"1,875"
E01024923,"1,260"
E01024924,"1,439"
E01024963,"1,580"
E01024965,"1,417"
E01024966,"1,952"
E01024942,"1,762"
E01024943,"2,279"
E01024944,"2,100"
E01024945,"3,258"
E01024922,"1,442"
E01024959,"1,882"
E01024960,"1,695"
E01024961,"1,593"
E01024962,"1,577"
E01024915,"2,485"
E01024916,"1,872"
E01024917,"1,830"
E01024918,"1,735"
E01024973,"2,112"
E07000119,"78,863"
E01024993,"1,506"
E01025026,"1,355"
E01025027,"1,771"
E01025028,"1,530"
E01025031,"1,472"
E01025007,"1,359"
E01025008,"1,161"
E01025009,"1,543"
E01025011,"1,542"
E01025012,"2,414"
E01025013,"1,700"
E01025019,"1,554"
E01024998,"1,847"
E01025010,"1,871"
E01025014,"1,657"
E01025015,"1,479"
E01025004,"1,399"
E01025006,"1,326"
E01025023,"1,305"
E01025024,"1,442"
E01025025,"1,644"
E01025001,"1,709"
E01025002,"1,382"
E01025005,"1,530"
E01025016,"2,484"
E01025018,"1,218"
E01024984,"1,436"
E01024985,"1,326"
E01024986,"1,644"
E01024987,"1,407"
E01024988,"1,570"
E01024989,"1,484"
E01024996,"1,205"
E01024997,"1,462"
E01024999,"1,434"
E01025000,"1,243"
E01025029,"2,250"
E01025030,"1,765"
E01024981,"1,373"
E01024982,"1,431"
E01024983,"1,524"
E01024994,"1,592"
E01024995,"1,375"
E01025003,"1,626"
E01025017,"1,416"
E01024990,"1,407"
E01024991,"1,087"
E01024992,"1,485"
E01025020,"1,521"
E01025021,"1,447"
E01025022,"2,153"
E07000120,"80,410"
E01025060,"1,500"
E01025061,"1,408"
E01025062,"1,581"
E01025063,"1,526"
E01025064,"1,613"
E01025065,"1,659"
E01025066,"1,564"
E01025032,"1,408"
E01025033,"2,147"
E01025034,"1,641"
E01025048,"1,465"
E01025049,"1,552"
E01025050,"1,502"
E01025053,"1,545"
E01025070,"1,191"
E01025071,"1,359"
E01025072,"1,252"
E01025073,"1,206"
E01025074,"1,351"
E01025051,"1,571"
E01025052,"1,622"
E01025057,"1,654"
E01025058,"1,503"
E01025059,"1,648"
E01025067,"1,420"
E01025068,"1,470"
E01025069,"1,416"
E01025044,"1,276"
E01025045,"1,278"
E01025046,"1,159"
E01025081,"1,588"
E01025041,"1,694"
E01025042,"2,215"
E01025082,"1,776"
E01025083,"2,237"
E01025084,"1,568"
E01033231,"3,156"
E01025055,"1,487"
E01025075,"1,712"
E01025076,"1,318"
E01025077,"1,330"
E01025078,"1,426"
E01025035,"1,438"
E01025036,"1,459"
E01025037,"1,435"
E01025038,"1,265"
E01025039,"1,153"
E01025040,"1,548"
E01025054,"1,644"
E01025056,"1,248"
E01025079,"1,590"
E01025080,"1,636"
E07000121,"142,487"
E01025088,"1,115"
E01025096,"1,607"
E01025097,"1,557"
E01025098,"1,291"
E01025148,"2,044"
E01025168,"1,086"
E01025169,"1,191"
E01025130,"2,087"
E01025132,"1,511"
E01025166,"1,202"
E01025167,"1,265"
E01025089,"1,369"
E01025090,"1,683"
E01025158,"1,424"
E01025159,"1,345"
E01025160,"1,391"
E01025085,"1,420"
E01025086,"1,426"
E01025087,"1,272"
E01025161,"1,111"
E01025108,"1,379"
E01025109,"1,159"
E01025131,"1,635"
E01025133,"1,473"
E01025112,"1,623"
E01025136,"1,636"
E01025138,"1,475"
E01025139,"1,696"
E01025140,"1,437"
E01025111,"1,681"
E01025113,"1,529"
E01025118,"1,138"
E01025119,"1,451"
E01025110,"1,516"
E01025116,"1,305"
E01025117,"1,418"
E01025120,"1,619"
E01025170,"1,668"
E01025171,"1,809"
E01025172,"1,548"
E01025173,"1,665"
E01025149,"2,099"
E01025150,"1,488"
E01025151,"1,631"
E01025152,"1,568"
E01025154,"1,326"
E01025091,"1,555"
E01025092,"1,206"
E01025095,"2,378"
E01025126,"2,022"
E01025093,"2,146"
E01025094,"1,365"
E01025099,"1,631"
E01033071,"1,676"
E01033073,"1,909"
E01025125,"1,595"
E01025128,"1,419"
E01025129,"1,408"
E01025147,"1,513"
E01025114,"1,520"
E01025115,"1,504"
E01025121,"2,133"
E01025122,"1,686"
E01025123,"2,600"
E01025124,"1,638"
E01033072,"2,398"
E01025100,"1,932"
E01025101,"1,482"
E01025102,"1,712"
E01025103,"1,350"
E01025144,"2,025"
E01025146,"2,009"
E01025127,"1,411"
E01025141,"1,453"
E01025143,"1,433"
E01025145,"1,476"
E01025105,"5,725"
E01025106,"1,974"
E01025107,"1,607"
E01025142,"1,392"
E01025137,"1,391"
E01025162,"1,383"
E01025163,"1,323"
E01025164,"1,372"
E01025165,"1,473"
E01025153,"1,244"
E01025155,"1,275"
E01025156,"1,227"
E01025157,"1,147"
E07000122,"90,696"
E01025191,"1,301"
E01025192,"1,459"
E01025193,"1,260"
E01025194,"1,325"
E01025195,"1,152"
E01025196,"1,593"
E01025197,"1,250"
E01025198,"1,417"
E01025199,"1,687"
E01025200,"1,494"
E01025201,"1,546"
E01025202,"1,357"
E01025205,"1,385"
E01025206,"1,159"
E01025207,"1,179"
E01025208,"1,216"
E01025220,"1,715"
E01025221,"1,380"
E01025222,"1,523"
E01025223,"1,403"
E01025178,"1,831"
E01025179,"1,551"
E01025180,"1,827"
E01025203,"1,629"
E01025226,"1,520"
E01025227,"2,035"
E01025228,"1,520"
E01025174,"1,433"
E01025175,"1,541"
E01025176,"2,000"
E01025177,"1,726"
E01025204,"1,652"
E01025211,"1,382"
E01025181,"1,540"
E01025182,"1,579"
E01025183,"1,685"
E01025184,"1,840"
E01025188,"2,095"
E01025189,"1,705"
E01025210,"1,880"
E01025217,"1,605"
E01025218,"1,315"
E01025219,"1,414"
E01025224,"2,239"
E01025225,"1,685"
E01025229,"2,353"
E01025230,"1,932"
E01025187,"1,600"
E01025190,"1,573"
E01025209,"1,690"
E01025216,"2,240"
E01025185,"2,111"
E01025186,"1,724"
E01025212,"1,320"
E01025213,"1,257"
E01025214,"1,397"
E01025215,"1,469"
E07000123,"141,346"
E01025278,"2,539"
E01025279,"2,034"
E01025282,"1,540"
E01025257,"1,328"
E01025277,"1,602"
E01025280,"2,144"
E01025281,"1,422"
E01025256,"1,479"
E01025258,"1,427"
E01025259,"2,153"
E01025299,"1,459"
E01025301,"1,121"
E01025302,"1,217"
E01025253,"1,698"
E01025254,"1,165"
E01025255,"1,486"
E01025300,"1,059"
E01025303,"1,312"
E01025260,"1,524"
E01025262,"1,559"
E01025263,"1,467"
E01025264,"1,466"
E01025239,"1,361"
E01025241,"1,541"
E01025242,"1,531"
E01025243,"1,930"
E01025251,"1,528"
E01025234,"1,465"
E01025235,"1,736"
E01025237,"1,527"
E01025238,"1,530"
E01025245,"2,641"
E01025252,"1,357"
E01025233,"1,303"
E01025240,"1,536"
E01025261,"1,298"
E01025266,"1,209"
E01025309,"1,225"
E01025236,"1,537"
E01025283,"1,758"
E01025284,"1,749"
E01025285,"1,379"
E01025286,"1,844"
E01025287,"2,047"
E01025270,"1,571"
E01025272,"1,550"
E01025273,"1,325"
E01025288,"1,807"
E01025246,"1,704"
E01025274,"1,846"
E01025275,"1,571"
E01025294,"1,886"
E01025276,"1,767"
E01025308,"1,531"
E01025310,"1,514"
E01025311,"1,236"
E01025312,"1,557"
E01025313,"2,357"
E01025314,"2,831"
E01025231,"1,327"
E01025232,"1,490"
E01025265,"1,398"
E01025267,"1,391"
E01025268,"1,796"
E01025269,"1,856"
E01025271,"1,505"
E01025295,"2,721"
E01025296,"2,020"
E01025297,"2,023"
E01025298,"1,635"
E01025244,"1,570"
E01025292,"3,388"
E01025293,"2,170"
E01025247,"1,736"
E01025248,"1,330"
E01025249,958
E01025250,"1,676"
E01025304,"1,833"
E01025305,"1,610"
E01025289,"1,585"
E01025290,"1,559"
E01025291,"1,243"
E01025306,"1,918"
E01033223,"2,025"
E01033224,"1,109"
E01033226,"1,188"
E07000124,"59,504"
E01025315,"1,702"
E01025320,"1,304"
E01025331,"1,356"
E01025348,"1,599"
E01025349,"1,441"
E01025334,"1,529"
E01025344,"1,333"
E01025345,"1,544"
E01025346,"1,534"
E01025347,"1,692"
E01025329,"2,111"
E01025330,"1,426"
E01025335,"1,326"
E01025338,"1,602"
E01025339,"1,877"
E01025322,"1,448"
E01025326,"1,401"
E01025327,"1,409"
E01025342,"1,583"
E01025321,"1,275"
E01025340,"1,400"
E01025341,"1,208"
E01025343,"1,528"
E01025354,"1,743"
E01025316,"1,626"
E01025317,"1,156"
E01025325,"1,639"
E01025328,"1,307"
E01025318,"1,207"
E01025319,"2,084"
E01025333,"1,456"
E01025350,"1,416"
E01025351,"2,703"
E01025323,"1,157"
E01025324,"1,351"
E01025332,"1,018"
E01025336,"1,074"
E01025337,"1,475"
E01025352,"1,423"
E01025353,"1,041"
E07000125,"70,365"
E01025355,"2,396"
E01025361,"2,062"
E01025362,"2,077"
E01025393,"1,370"
E01025363,"1,397"
E01025364,"1,285"
E01025366,"1,525"
E01025395,"1,558"
E01025396,"1,402"
E01025397,"1,802"
E01025398,"1,487"
E01025367,"1,781"
E01025368,"1,618"
E01025369,"1,269"
E01025381,"1,460"
E01025382,"1,740"
E01025383,"2,746"
E01025356,"1,530"
E01025373,"1,795"
E01025385,"1,258"
E01025387,"1,574"
E01033281,"2,715"
E01025377,"1,533"
E01025378,"1,510"
E01025379,"1,461"
E01025380,"1,534"
E01025357,"1,384"
E01025358,"2,211"
E01025365,"1,498"
E01025384,"1,273"
E01025359,"1,679"
E01025360,"2,104"
E01025375,"1,647"
E01025376,"2,387"
E01025371,"1,484"
E01025374,"1,457"
E01025391,"1,495"
E01025392,"1,214"
E01025394,"1,587"
E01025370,"1,172"
E01025388,"1,523"
E01025389,"1,314"
E01025390,"1,051"
E07000126,"110,400"
E01025424,"1,301"
E01025425,"1,332"
E01025426,"1,214"
E01025466,"1,549"
E01025413,"1,823"
E01025414,"1,534"
E01025456,"1,282"
E01025458,"1,457"
E01025408,"1,465"
E01025409,"1,266"
E01025410,"1,335"
E01025467,"1,930"
E01025403,"2,140"
E01025457,"1,396"
E01025463,"1,339"
E01025464,"1,252"
E01025465,"1,144"
E01025411,"2,198"
E01025448,"1,517"
E01025449,"1,023"
E01025450,926
E01025412,"1,462"
E01025427,"1,271"
E01025428,"1,627"
E01025429,"1,493"
E01025404,"1,183"
E01025405,"1,064"
E01025406,"1,211"
E01025407,"1,987"
E01025399,"1,556"
E01025400,"1,988"
E01025401,"1,442"
E01025402,"1,740"
E01025442,"1,055"
E01025443,"1,241"
E01025444,"1,217"
E01025461,"1,935"
E01025462,"1,767"
E01025439,"1,500"
E01025453,"1,570"
E01025454,"1,310"
E01025455,"1,519"
E01025436,"2,218"
E01025437,"1,982"
E01025438,"1,341"
